textID,text,sentiment,Labels
47a19eb930,"OK, home made pizza tonight, but horrors, I`ve run out of anchovies",negative,Economy
028d2cba2d,"I`m always a little sad to see followers I really like, decide to unfollow me.",negative,Social
51445d2d03,2moro is the end of my stay  to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol,neutral,Technology
046e9b85f5,Back in Spain,neutral,Social
4d2bc66522,_ryan Just...it`s quiet a bit of it tbh xD,neutral,Political
fb170ccdde,hopefully im getting my new windows tomorrow. still using my mums lap... birthday tomorrow eve and facebook doesnt work somehow.,neutral,Economy
7937b0cfa5,http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?,neutral,Economy
10e6bf5949,"1 AM & time for bed, nite all",neutral,Technology
3d05361785,about to start work and missing him like crazy.I wont be seeing him till Tuesday,negative,Economy
9c9f724923," We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",positive,Social
11d429f8a0," Hi, what are you a consultant for?",neutral,Social
22a195f2d7, looks class the water splash looks so real  looking forward to my review copy ;),positive,Political
6481f64f52,Sitting in boring **** litterature listening to jack Johnson  missing the gf soooooooooooooooooooooooooooooooooooo much.,negative,Political
38ffd533db," http://twitpic.com/4i2zu - wow, thats so cool!",positive,Economy
c4045dbafc, where are ya headin to for your family vaca? i hope the paparazzi leave you alone,neutral,Social
2d126f6c4f, xD  hello that`s an important date!,positive,Technology
0a866e0046,_m  yeeee  so wassup?,neutral,Social
05cc0a3d64,"Tired from work. I hate closing, eek. But all smiles today. Aloha Kitchen, yum.",neutral,Economy
e1e0bbe9f5, aw it was so sad  shes too cute!,neutral,Social
4ed0e12e72, **** i always miss it,negative,Political
528a87d830,Happy Star Wars Day! May the 4th be with you!  http://tr.im/kq95,positive,Political
164df15fbd,Justin`s blanket shed black lint all over my white skirt.,negative,Economy
b06478bee5,is working tomorrow all day so can`t do anything tonight  Whats the plan for Saturday?,neutral,Economy
a472edc463, thanks Daxx you too!  God Bless you brother!,positive,Technology
782cc18378, it`s because you`re popular,positive,Social
6f331b72db,On a day like today. I am thankful for my mom`s teaching (proverbs 6:20-23) and thankful that she`s on twitter too! Love you ,positive,Social
03174d4f45,_03 He`ll know Tupac lyrics too!,neutral,Political
a3fb74f5dc,"Hello and thank you for all of the #followfridays people. I always forget, sorry",negative,Economy
a9b8164a02,absolutley gutted i am this ill when a) it`s this sunny outside and b) i have **** loads of revision to do for my c) exam on tuesday,negative,Technology
a796ba1be0,More sunburn,negative,Social
6faba78e87, translation = complicated sh-t that someone is going to have to teach me,negative,Political
179a4f56b8," OK David, talk later  Have a great dayyyy ay ay ay ay",positive,Economy
1027e2e7bb," I have no doubt, darlin`!  Just wish you could find a boy worthy is all!  You`re good people!",positive,Technology
9ec0bbb603,can`t stop smiling  i`m in the best mood right now!!!!!,positive,Social
a445fe640d,First Day for research at Edmonton General,neutral,Political
b71d576341, or maybe start your own Arabic teaching podcast?,neutral,Economy
05a3d0d114,loving that spring definitely seems to be here now,positive,Technology
499c4f98ad,May the 4th be with you  I couldn`t resist!!,neutral,Social
6cf2ac4ce2,CAKE is sold out at terminal 5,neutral,Political
1bc9a85ea5,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz,neutral,Economy
6d61f1415e, Mine too! Hayley is great,positive,Technology
069dd440e4,i feel sick after that oreo and cheesecake milkskake  lol,negative,Social
19be734f43, they tried to take me 2 jail sissy  apparently i have a warrant in agg town (yeah shocked the hell outta me 2)lmao yeah right,negative,Political
12e4979ee0, Lol. She`s offering me a case of guiness!  can you one up her? If you buy me two I`ll stay. Let`s start the bidding wars,neutral,Political
fbbd0a36a0,Sitting here twittering~~up at 3 am yuk! I want some messages!  Blue Monday!!,neutral,Social
5810ccfe8c,I`m so dizzy already and I`m only on the third page of chapter 73  *plops head*,negative,Political
3a1b9cedc8,"I`ve been losing myself into too many Taiwanese dramas.... ????, ??????, ????... this is not good. XD But Wu Chun! Eeeeeee.",negative,Economy
28f354fce1,Music soothes the soul...,positive,Technology
bf6db751ef,Evaluating my people...Dont like this part of the job,negative,Economy
868c3be37b,": You must rest, don`t work hard  How abt Cr-chan ?",neutral,Economy
560603af4d,"still babysitting, i want another boost",neutral,Social
8e29aec369,Enjoyed x-men w/   now it`s time to rest up for this drive home...happy mother`s day twit-moms!!!,positive,Social
d9fdc463f9,"so disappointed with human kind   'What`s wrong with the world?'  I have five girls in the garden, innocently enjoying the good weather...",neutral,Technology
634c1733d6,what?! i just missed home + away! nooooooooo,negative,Political
b924039252,my sister is a douchebag,negative,Economy
a11f6acdc4, and I have to wait till January. Life is not fair!,negative,Technology
3121e64ff3, LOL well i`m qlad u enjoyed yur ramen noodles.. i had fried chicken  ..im tired now,neutral,Social
c4fc7d7e3d," yeah she`s part lab, part spaniel.. all energy hehe but i love her to death",positive,Social
dae3b9f309,I couldn`t find P4 so I couldn`t show Brantley my feet  and now its raining,neutral,Political
d725ebdf7b, took my computer in for a new dvd drive & screen wouldn`t come back on  Had to order new computer & wait...,neutral,Technology
957dadbfd9,But I have cause I missed a lot of classes,negative,Economy
e71a49e502,sun - where are you?,neutral,Technology
d96af8cec8,Crazy debt issue. Maybe I had messed up when closing my old account? Not really sure but looks like I may have to cover it - aaargh...,negative,Social
e89db87d99,Off to class .... Longggg day,negative,Political
90e7c8da77,"_ Oh ok then, I`ve been there before for a wedding. It was heaps nice there. I`m a big fan of Qld",positive,Social
192fc7cdbc,  i`ve seen inkheart- i liked it too,positive,Economy
2d5d4bf6ed,... and itï¿½s FFA *evil grin* but Iï¿½m so busy at work today I wonï¿½t get anything done,negative,Economy
4903b71175,Just shot my new .22 rifle!  The auto-reset plinker target I built in shop class works great!,positive,Economy
4264fe5e8c,"GOSSIP GIRL, WHEN ARE YOU COMING BACK  ! chaceeeeeee..",neutral,Technology
dae7cf8591,Eurgh.. Revision.. Who invented History?,neutral,Social
ccf240dcc2,May the 4th be with you    Happy Star Wars Day !!!,positive,Political
e9f703fbc1, Umm..ok..just don`t start cats on fire..  ...promise,negative,Political
ee75c57a2a,"Huge test at the parents` house. The food is so good, but stuck to one helping, no seconds. Feels good.",positive,Economy
44cecbb529,"Not making good time, **** Chicago traffic  - Photo: http://bkite.com/07XOh",negative,Economy
c9a3c66dc8," Wow, just saw your Tweet about the Proflowers fiasco. That`s so not fun!",neutral,Technology
2b438329e2," I never know whether they include me. Just straight white men, right? I wanna be part of the problem too.",neutral,Social
5fbaa1c4e9,Sadness  The top horde guild that I liked disbanded.,negative,Social
8cb5b2d004,had a great day,positive,Political
900e2a6ece,woke up way later than I intended to today  Need to start getting to bed before 5 a.m. b/c this will be a bad habit to break later,neutral,Economy
cc8cb91b37,coffee and gym... starting the day off right!!,neutral,Technology
e4a721ba63,Hey Tweeps...good morning. Wussup America...Talk to me tell wut`s on ur mind..,positive,Social
7e166ca11d,_Ferman that`s so weak!!  facebook fail,negative,Social
d661e88eec,Ive got mad cramps in my legs,negative,Political
48b912f2ff,"Just came back (well yesterday) from the Hannah M. movie, I LOVED IT! I went to the highest part of the cinema to dance! BEAUTIFUL SONGS",positive,Social
642b5ea30e," C`mon, we`re talking about philos-ophy - the love of wisdom.   I need a 'mat' - a context to intersubjectively 'ground' it.",neutral,Social
4391b14eae,10 25 Am Still waiting on the doc to come and break my water.,neutral,Economy
4c479fcf3f,"addin to that last comment, was spose to be going to see the jonas brothers 3D movie, but guess what i couldnt go aswell cos im sick",negative,Technology
1956b9297b,  ya i can never watch any of them :l,neutral,Social
449a9f66b7,"Shooould be sleeping already, but got caught up watching some late night `Roseanne`. Officially off to bed after the next episode!",negative,Political
d0d5dad8c8,BEP KILLED IT! Oh and leighton meester waved at us!,negative,Economy
dd3677d0f3,castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that,neutral,Technology
eee3bca85b,"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this.",positive,Social
8edef35157,Watching the hills  arghh i lovee itt ) makin r liam watch it with me haha... girls aloud in 15 Dayss cannot waitt too see cheryl x,positive,Social
d5b83f848c, of couuuurse fika  i`ll pray thes best for you then.,neutral,Political
580ca45049, awww! thats sweet TTT!  Im sure she will love it! your a good son!,positive,Social
db7c1a0bd2,Revision continues. Getting so bored and tired. I can`t wait to get out and do interesting things. Only a week and half left though,negative,Economy
00508bc75e, yeahh! Ryland was amazing xD BUT I DIDN`T GET A HUG OFF HIM booo  Suarez seemed a bit off tbh..but I think he`d just woken up,positive,Technology
733e678333,The  3d movie was amazing but a little to short  i wanted more!!,positive,Social
4cc4d93f27,God i`m so sleepy today I can barely focus,negative,Political
770e0ec279,"I`m pissed, someone took my wallet",negative,Economy
8ee915a9e0,No show tonight  No plans. Ughhhh.,negative,Technology
f33ad602c6,sunnn finnalllyyy!!  aint slept :| need some sleep,neutral,Social
444d1e80ea, hey Samantha welcome  and happy mother`s day!!,positive,Social
6320858c66,unhappy about the news that the planned (experimental) ITER fusion reactor will become much delayed... 2025,negative,Technology
b973cfd48b, last reply  a scholar in US Homeland Security said an ontology was created for it 'and everybody hated it[s prescription].',negative,Social
77528abf9c," Yeah, if I lived on the rez, I`d already be dead.",negative,Political
d4cced5f4c,Ahh ! I just woke up.  forgot to reset my alarm clock.,negative,Economy
addb2adf93, is that teh part where hes liek feeling the girl. i feel sooo soooory for her,negative,Technology
e4689481e8,ready with learnin today!!! .. and now its twilight time,neutral,Social
1bc1852a6d,"Who starts a briefing at 7:30 a.m.? People on the East Coast, that`s who.",neutral,Political
433ac3cf89, Thanks bb.,positive,Economy
9870d532a6, Gone have my ears on it when I am at home ..plenty of painting for you as well,neutral,Technology
b4acad2b3c, Please wish your wife Evelyn a Happy Mother`s Day for me and tell her I hope that she has a wonderful day. Spoil her today.,positive,Social
e71be29f7d,says just passed by to say hi  busy with movie task from school =. = http://plurk.com/p/rozcz,neutral,Social
9644dba91a," Wish I`d had the balls, but with my 2 kids with me and not knowing how illogical these ppl can be, didn`t want to risk it",negative,Social
cd42a29bff,Oh no one minute too late! Oh well,neutral,Social
1d064e7d30,happpy mothers day,positive,Social
d2fa274633,But ... but ... who will produce the next Starsailor record?,neutral,Political
2c3cc7417a,In hysterics at Yaas` email <3 Am writing a speech for Speakers` and doing Food Technology...**** it`s good to be off school on a Monday,positive,Social
